"time_steps","peach-sweep-10 - _step","peach-sweep-10 - _step__MIN","peach-sweep-10 - _step__MAX","peach-sweep-10 - episode_waypoints_percent_mean","peach-sweep-10 - episode_waypoints_percent_mean__MIN","peach-sweep-10 - episode_waypoints_percent_mean__MAX","exalted-sweep-9 - _step","exalted-sweep-9 - _step__MIN","exalted-sweep-9 - _step__MAX","exalted-sweep-9 - episode_waypoints_percent_mean","exalted-sweep-9 - episode_waypoints_percent_mean__MIN","exalted-sweep-9 - episode_waypoints_percent_mean__MAX","balmy-sweep-8 - _step","balmy-sweep-8 - _step__MIN","balmy-sweep-8 - _step__MAX","balmy-sweep-8 - episode_waypoints_percent_mean","balmy-sweep-8 - episode_waypoints_percent_mean__MIN","balmy-sweep-8 - episode_waypoints_percent_mean__MAX","still-sweep-7 - _step","still-sweep-7 - _step__MIN","still-sweep-7 - _step__MAX","still-sweep-7 - episode_waypoints_percent_mean","still-sweep-7 - episode_waypoints_percent_mean__MIN","still-sweep-7 - episode_waypoints_percent_mean__MAX","graceful-sweep-6 - _step","graceful-sweep-6 - _step__MIN","graceful-sweep-6 - _step__MAX","graceful-sweep-6 - episode_waypoints_percent_mean","graceful-sweep-6 - episode_waypoints_percent_mean__MIN","graceful-sweep-6 - episode_waypoints_percent_mean__MAX","lively-sweep-5 - _step","lively-sweep-5 - _step__MIN","lively-sweep-5 - _step__MAX","lively-sweep-5 - episode_waypoints_percent_mean","lively-sweep-5 - episode_waypoints_percent_mean__MIN","lively-sweep-5 - episode_waypoints_percent_mean__MAX","astral-sweep-4 - _step","astral-sweep-4 - _step__MIN","astral-sweep-4 - _step__MAX","astral-sweep-4 - episode_waypoints_percent_mean","astral-sweep-4 - episode_waypoints_percent_mean__MIN","astral-sweep-4 - episode_waypoints_percent_mean__MAX","light-sweep-3 - _step","light-sweep-3 - _step__MIN","light-sweep-3 - _step__MAX","light-sweep-3 - episode_waypoints_percent_mean","light-sweep-3 - episode_waypoints_percent_mean__MIN","light-sweep-3 - episode_waypoints_percent_mean__MAX","eternal-sweep-2 - _step","eternal-sweep-2 - _step__MIN","eternal-sweep-2 - _step__MAX","eternal-sweep-2 - episode_waypoints_percent_mean","eternal-sweep-2 - episode_waypoints_percent_mean__MIN","eternal-sweep-2 - episode_waypoints_percent_mean__MAX","hardy-sweep-1 - _step","hardy-sweep-1 - _step__MIN","hardy-sweep-1 - _step__MAX","hardy-sweep-1 - episode_waypoints_percent_mean","hardy-sweep-1 - episode_waypoints_percent_mean__MIN","hardy-sweep-1 - episode_waypoints_percent_mean__MAX"
"254000","12700","12700","12700","0.8072727272727274","0.8072727272727274","0.8072727272727274","12700","12700","12700","0.8145454545454546","0.8145454545454546","0.8145454545454546","12700","12700","12700","0.84","0.84","0.84","12700","12700","12700","0.8218181818181819","0.8218181818181819","0.8218181818181819","12700","12700","12700","0.8145454545454546","0.8145454545454546","0.8145454545454546","12700","12700","12700","0.8254545454545454","0.8254545454545454","0.8254545454545454","12700","12700","12700","0.8436363636363636","0.8436363636363636","0.8436363636363636","12700","12700","12700","0.8145454545454546","0.8145454545454546","0.8145454545454546","12700","12700","12700","0.8581818181818183","0.8581818181818183","0.8581818181818183","12700","12700","12700","0.8218181818181818","0.8218181818181818","0.8218181818181818"
"254500","12725","12725","12725","0.8290909090909091","0.8290909090909091","0.8290909090909091","12725","12725","12725","0.8145454545454546","0.8145454545454546","0.8145454545454546","12725","12725","12725","0.8509090909090908","0.8509090909090908","0.8509090909090908","12725","12725","12725","0.84","0.84","0.84","12725","12725","12725","0.8218181818181818","0.8218181818181818","0.8218181818181818","12725","12725","12725","0.8290909090909091","0.8290909090909091","0.8290909090909091","12725","12725","12725","0.8181818181818181","0.8181818181818181","0.8181818181818181","12725","12725","12725","0.8436363636363636","0.8436363636363636","0.8436363636363636","12725","12725","12725","0.8581818181818183","0.8581818181818183","0.8581818181818183","12725","12725","12725","0.84","0.84","0.84"
"255000","12750","12750","12750","0.8181818181818182","0.8181818181818182","0.8181818181818182","12750","12750","12750","0.8109090909090909","0.8109090909090909","0.8109090909090909","12750","12750","12750","0.850909090909091","0.850909090909091","0.850909090909091","12750","12750","12750","0.8254545454545454","0.8254545454545454","0.8254545454545454","12750","12750","12750","0.8072727272727274","0.8072727272727274","0.8072727272727274","12750","12750","12750","0.8254545454545454","0.8254545454545454","0.8254545454545454","12750","12750","12750","0.8036363636363636","0.8036363636363636","0.8036363636363636","12750","12750","12750","0.8472727272727272","0.8472727272727272","0.8472727272727272","12750","12750","12750","0.8290909090909092","0.8290909090909092","0.8290909090909092","12750","12750","12750","0.8545454545454545","0.8545454545454545","0.8545454545454545"
"255500","12775","12775","12775","0.8181818181818181","0.8181818181818181","0.8181818181818181","12775","12775","12775","0.8072727272727274","0.8072727272727274","0.8072727272727274","12775","12775","12775","0.8072727272727274","0.8072727272727274","0.8072727272727274","12775","12775","12775","0.8181818181818181","0.8181818181818181","0.8181818181818181","12775","12775","12775","0.8072727272727274","0.8072727272727274","0.8072727272727274","12775","12775","12775","0.8218181818181818","0.8218181818181818","0.8218181818181818","12775","12775","12775","0.8472727272727273","0.8472727272727273","0.8472727272727273","12775","12775","12775","0.8254545454545454","0.8254545454545454","0.8254545454545454","12775","12775","12775","0.8036363636363636","0.8036363636363636","0.8036363636363636","12775","12775","12775","0.8509090909090908","0.8509090909090908","0.8509090909090908"
"256000","12800","12800","12800","0.8036363636363636","0.8036363636363636","0.8036363636363636","12800","12800","12800","0.8290909090909091","0.8290909090909091","0.8290909090909091","12800","12800","12800","0.7854545454545455","0.7854545454545455","0.7854545454545455","12800","12800","12800","0.8109090909090908","0.8109090909090908","0.8109090909090908","12800","12800","12800","0.8145454545454546","0.8145454545454546","0.8145454545454546","12800","12800","12800","0.8109090909090909","0.8109090909090909","0.8109090909090909","12800","12800","12800","0.8545454545454545","0.8545454545454545","0.8545454545454545","12800","12800","12800","0.8072727272727274","0.8072727272727274","0.8072727272727274","12800","12800","12800","0.8109090909090909","0.8109090909090909","0.8109090909090909","12800","12800","12800","0.8472727272727273","0.8472727272727273","0.8472727272727273"
"256500","12825","12825","12825","0.8181818181818181","0.8181818181818181","0.8181818181818181","12825","12825","12825","0.8327272727272726","0.8327272727272726","0.8327272727272726","12825","12825","12825","0.8072727272727274","0.8072727272727274","0.8072727272727274","12825","12825","12825","0.8327272727272726","0.8327272727272726","0.8327272727272726","12825","12825","12825","0.8109090909090909","0.8109090909090909","0.8109090909090909","12825","12825","12825","0.7963636363636363","0.7963636363636363","0.7963636363636363","12825","12825","12825","0.8363636363636364","0.8363636363636364","0.8363636363636364","12825","12825","12825","0.8290909090909091","0.8290909090909091","0.8290909090909091","12825","12825","12825","0.7854545454545455","0.7854545454545455","0.7854545454545455","12825","12825","12825","0.8327272727272726","0.8327272727272726","0.8327272727272726"
"257000","12850","12850","12850","0.8072727272727274","0.8072727272727274","0.8072727272727274","12850","12850","12850","0.8436363636363636","0.8436363636363636","0.8436363636363636","12850","12850","12850","0.850909090909091","0.850909090909091","0.850909090909091","12850","12850","12850","0.850909090909091","0.850909090909091","0.850909090909091","12850","12850","12850","0.7890909090909092","0.7890909090909092","0.7890909090909092","12850","12850","12850","0.8181818181818181","0.8181818181818181","0.8181818181818181","12850","12850","12850","0.7963636363636364","0.7963636363636364","0.7963636363636364","12850","12850","12850","0.8145454545454546","0.8145454545454546","0.8145454545454546","12850","12850","12850","0.8036363636363636","0.8036363636363636","0.8036363636363636","12850","12850","12850","0.8327272727272726","0.8327272727272726","0.8327272727272726"
"257500","12875","12875","12875","0.7963636363636364","0.7963636363636364","0.7963636363636364","12875","12875","12875","0.8218181818181818","0.8218181818181818","0.8218181818181818","12875","12875","12875","0.8727272727272727","0.8727272727272727","0.8727272727272727","12875","12875","12875","0.8363636363636364","0.8363636363636364","0.8363636363636364","12875","12875","12875","0.7781818181818183","0.7781818181818183","0.7781818181818183","12875","12875","12875","0.8290909090909092","0.8290909090909092","0.8290909090909092","12875","12875","12875","0.7818181818181817","0.7818181818181817","0.7818181818181817","12875","12875","12875","0.7818181818181819","0.7818181818181819","0.7818181818181819","12875","12875","12875","0.8036363636363636","0.8036363636363636","0.8036363636363636","12875","12875","12875","0.8254545454545454","0.8254545454545454","0.8254545454545454"
"258000","12900","12900","12900","0.8145454545454546","0.8145454545454546","0.8145454545454546","12900","12900","12900","0.8036363636363636","0.8036363636363636","0.8036363636363636","12900","12900","12900","0.8727272727272727","0.8727272727272727","0.8727272727272727","12900","12900","12900","0.8254545454545454","0.8254545454545454","0.8254545454545454","12900","12900","12900","0.8000000000000002","0.8000000000000002","0.8000000000000002","12900","12900","12900","0.8181818181818182","0.8181818181818182","0.8181818181818182","12900","12900","12900","0.8290909090909091","0.8290909090909091","0.8290909090909091","12900","12900","12900","0.8036363636363636","0.8036363636363636","0.8036363636363636","12900","12900","12900","0.8","0.8","0.8","12900","12900","12900","0.84","0.84","0.84"
"258500","12925","12925","12925","0.8254545454545454","0.8254545454545454","0.8254545454545454","12925","12925","12925","0.8036363636363636","0.8036363636363636","0.8036363636363636","12925","12925","12925","0.8363636363636364","0.8363636363636364","0.8363636363636364","12925","12925","12925","0.8109090909090909","0.8109090909090909","0.8109090909090909","12925","12925","12925","0.8181818181818182","0.8181818181818182","0.8181818181818182","12925","12925","12925","0.7927272727272726","0.7927272727272726","0.7927272727272726","12925","12925","12925","0.8145454545454546","0.8145454545454546","0.8145454545454546","12925","12925","12925","0.8072727272727274","0.8072727272727274","0.8072727272727274","12925","12925","12925","0.8109090909090908","0.8109090909090908","0.8109090909090908","12925","12925","12925","0.869090909090909","0.869090909090909","0.869090909090909"
"259000","12950","12950","12950","0.8218181818181818","0.8218181818181818","0.8218181818181818","12950","12950","12950","0.8218181818181819","0.8218181818181819","0.8218181818181819","12950","12950","12950","0.7890909090909091","0.7890909090909091","0.7890909090909091","12950","12950","12950","0.8145454545454546","0.8145454545454546","0.8145454545454546","12950","12950","12950","0.8218181818181819","0.8218181818181819","0.8218181818181819","12950","12950","12950","0.8072727272727274","0.8072727272727274","0.8072727272727274","12950","12950","12950","0.8","0.8","0.8","12950","12950","12950","0.8145454545454546","0.8145454545454546","0.8145454545454546","12950","12950","12950","0.8072727272727274","0.8072727272727274","0.8072727272727274","12950","12950","12950","0.8327272727272728","0.8327272727272728","0.8327272727272728"
"259500","12975","12975","12975","0.8327272727272726","0.8327272727272726","0.8327272727272726","12975","12975","12975","0.8109090909090909","0.8109090909090909","0.8109090909090909","12975","12975","12975","0.7890909090909091","0.7890909090909091","0.7890909090909091","12975","12975","12975","0.8109090909090908","0.8109090909090908","0.8109090909090908","12975","12975","12975","0.84","0.84","0.84","12975","12975","12975","0.7781818181818181","0.7781818181818181","0.7781818181818181","12975","12975","12975","0.8254545454545454","0.8254545454545454","0.8254545454545454","12975","12975","12975","0.8254545454545454","0.8254545454545454","0.8254545454545454","12975","12975","12975","0.7927272727272726","0.7927272727272726","0.7927272727272726","12975","12975","12975","0.8","0.8","0.8"
"260500","13025","13025","13025","0.8254545454545454","0.8254545454545454","0.8254545454545454","13025","13025","13025","0.8254545454545454","0.8254545454545454","0.8254545454545454","13025","13025","13025","0.8254545454545454","0.8254545454545454","0.8254545454545454","13025","13025","13025","0.8472727272727273","0.8472727272727273","0.8472727272727273","13025","13025","13025","0.8218181818181819","0.8218181818181819","0.8218181818181819","13025","13025","13025","0.8036363636363636","0.8036363636363636","0.8036363636363636","13025","13025","13025","0.7963636363636364","0.7963636363636364","0.7963636363636364","13025","13025","13025","0.8218181818181819","0.8218181818181819","0.8218181818181819","13025","13025","13025","0.8581818181818183","0.8581818181818183","0.8581818181818183","13025","13025","13025","0.8363636363636364","0.8363636363636364","0.8363636363636364"
"261000","13050","13050","13050","0.8254545454545453","0.8254545454545453","0.8254545454545453","13050","13050","13050","0.8327272727272726","0.8327272727272726","0.8327272727272726","13050","13050","13050","0.8290909090909091","0.8290909090909091","0.8290909090909091","13050","13050","13050","0.869090909090909","0.869090909090909","0.869090909090909","13050","13050","13050","0.8036363636363636","0.8036363636363636","0.8036363636363636","13050","13050","13050","0.8327272727272726","0.8327272727272726","0.8327272727272726","13050","13050","13050","0.8181818181818182","0.8181818181818182","0.8181818181818182","13050","13050","13050","0.8327272727272728","0.8327272727272728","0.8327272727272728","13050","13050","13050","0.850909090909091","0.850909090909091","0.850909090909091","13050","13050","13050","0.8509090909090908","0.8509090909090908","0.8509090909090908"
"261500","13075","13075","13075","0.8218181818181819","0.8218181818181819","0.8218181818181819","13075","13075","13075","0.810909090909091","0.810909090909091","0.810909090909091","13075","13075","13075","0.8218181818181818","0.8218181818181818","0.8218181818181818","13075","13075","13075","0.850909090909091","0.850909090909091","0.850909090909091","13075","13075","13075","0.8218181818181818","0.8218181818181818","0.8218181818181818","13075","13075","13075","0.8036363636363636","0.8036363636363636","0.8036363636363636","13075","13075","13075","0.8327272727272728","0.8327272727272728","0.8327272727272728","13075","13075","13075","0.8472727272727273","0.8472727272727273","0.8472727272727273","13075","13075","13075","0.8181818181818182","0.8181818181818182","0.8181818181818182","13075","13075","13075","0.8581818181818182","0.8581818181818182","0.8581818181818182"
"262000","13100","13100","13100","0.8145454545454546","0.8145454545454546","0.8145454545454546","13100","13100","13100","0.8109090909090909","0.8109090909090909","0.8109090909090909","13100","13100","13100","0.8363636363636364","0.8363636363636364","0.8363636363636364","13100","13100","13100","0.8436363636363636","0.8436363636363636","0.8436363636363636","13100","13100","13100","0.8436363636363636","0.8436363636363636","0.8436363636363636","13100","13100","13100","0.7963636363636364","0.7963636363636364","0.7963636363636364","13100","13100","13100","0.8254545454545454","0.8254545454545454","0.8254545454545454","13100","13100","13100","0.84","0.84","0.84","13100","13100","13100","0.8109090909090908","0.8109090909090908","0.8109090909090908","13100","13100","13100","0.8254545454545454","0.8254545454545454","0.8254545454545454"
"262500","13125","13125","13125","0.8218181818181818","0.8218181818181818","0.8218181818181818","13125","13125","13125","0.8327272727272726","0.8327272727272726","0.8327272727272726","13125","13125","13125","0.8436363636363636","0.8436363636363636","0.8436363636363636","13125","13125","13125","0.8290909090909091","0.8290909090909091","0.8290909090909091","13125","13125","13125","0.8581818181818182","0.8581818181818182","0.8581818181818182","13125","13125","13125","0.8036363636363636","0.8036363636363636","0.8036363636363636","13125","13125","13125","0.8363636363636364","0.8363636363636364","0.8363636363636364","13125","13125","13125","0.8145454545454546","0.8145454545454546","0.8145454545454546","13125","13125","13125","0.7963636363636364","0.7963636363636364","0.7963636363636364","13125","13125","13125","0.8","0.8","0.8"
"263000","13150","13150","13150","0.8145454545454546","0.8145454545454546","0.8145454545454546","13150","13150","13150","0.8363636363636364","0.8363636363636364","0.8363636363636364","13150","13150","13150","0.810909090909091","0.810909090909091","0.810909090909091","13150","13150","13150","0.8290909090909091","0.8290909090909091","0.8290909090909091","13150","13150","13150","0.8618181818181817","0.8618181818181817","0.8618181818181817","13150","13150","13150","0.8072727272727274","0.8072727272727274","0.8072727272727274","13150","13150","13150","0.8509090909090908","0.8509090909090908","0.8509090909090908","13150","13150","13150","0.8290909090909092","0.8290909090909092","0.8290909090909092","13150","13150","13150","0.7963636363636364","0.7963636363636364","0.7963636363636364","13150","13150","13150","0.7854545454545455","0.7854545454545455","0.7854545454545455"
