"time_steps","snowy-sweep-2 - _step","snowy-sweep-2 - _step__MIN","snowy-sweep-2 - _step__MAX","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean__MIN","snowy-sweep-2 - expert_eval_episode_waypoints_percent_mean__MAX","sweet-sweep-9 - _step","sweet-sweep-9 - _step__MIN","sweet-sweep-9 - _step__MAX","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean__MIN","sweet-sweep-9 - expert_eval_episode_waypoints_percent_mean__MAX","pleasant-sweep-8 - _step","pleasant-sweep-8 - _step__MIN","pleasant-sweep-8 - _step__MAX","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean__MIN","pleasant-sweep-8 - expert_eval_episode_waypoints_percent_mean__MAX","apricot-sweep-7 - _step","apricot-sweep-7 - _step__MIN","apricot-sweep-7 - _step__MAX","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean__MIN","apricot-sweep-7 - expert_eval_episode_waypoints_percent_mean__MAX","fanciful-sweep-6 - _step","fanciful-sweep-6 - _step__MIN","fanciful-sweep-6 - _step__MAX","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean__MIN","fanciful-sweep-6 - expert_eval_episode_waypoints_percent_mean__MAX","polished-sweep-5 - _step","polished-sweep-5 - _step__MIN","polished-sweep-5 - _step__MAX","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean__MIN","polished-sweep-5 - expert_eval_episode_waypoints_percent_mean__MAX","sunny-sweep-4 - _step","sunny-sweep-4 - _step__MIN","sunny-sweep-4 - _step__MAX","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean__MIN","sunny-sweep-4 - expert_eval_episode_waypoints_percent_mean__MAX","earthy-sweep-3 - _step","earthy-sweep-3 - _step__MIN","earthy-sweep-3 - _step__MAX","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean__MIN","earthy-sweep-3 - expert_eval_episode_waypoints_percent_mean__MAX","pious-sweep-2 - _step","pious-sweep-2 - _step__MIN","pious-sweep-2 - _step__MAX","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean__MIN","pious-sweep-2 - expert_eval_episode_waypoints_percent_mean__MAX","rich-sweep-1 - _step","rich-sweep-1 - _step__MIN","rich-sweep-1 - _step__MAX","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean__MIN","rich-sweep-1 - expert_eval_episode_waypoints_percent_mean__MAX"
"256000","320","320","320","0.9090909090909091","0.9090909090909091","0.9090909090909091","320","320","320","0.9090909090909091","0.9090909090909091","0.9090909090909091","320","320","320","0.9090909090909091","0.9090909090909091","0.9090909090909091","320","320","320","0.9090909090909091","0.9090909090909091","0.9090909090909091","320","320","320","0.9090909090909091","0.9090909090909091","0.9090909090909091","320","320","320","0.9090909090909091","0.9090909090909091","0.9090909090909091","320","320","320","0.9090909090909091","0.9090909090909091","0.9090909090909091","320","320","320","0.9090909090909091","0.9090909090909091","0.9090909090909091","320","320","320","0.9090909090909091","0.9090909090909091","0.9090909090909091","320","320","320","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"257600","322","322","322","0.8181818181818182","0.8181818181818182","0.8181818181818182","322","322","322","0.9090909090909091","0.9090909090909091","0.9090909090909091","322","322","322","0.9090909090909091","0.9090909090909091","0.9090909090909091","322","322","322","0.9090909090909091","0.9090909090909091","0.9090909090909091","322","322","322","0.9090909090909091","0.9090909090909091","0.9090909090909091","322","322","322","0.9090909090909091","0.9090909090909091","0.9090909090909091","322","322","322","0.9090909090909091","0.9090909090909091","0.9090909090909091","322","322","322","0.9090909090909091","0.9090909090909091","0.9090909090909091","322","322","322","0.9090909090909091","0.9090909090909091","0.9090909090909091","322","322","322","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"259200","324","324","324","0.9090909090909091","0.9090909090909091","0.9090909090909091","324","324","324","0.9090909090909091","0.9090909090909091","0.9090909090909091","324","324","324","0.9090909090909091","0.9090909090909091","0.9090909090909091","324","324","324","0.9090909090909091","0.9090909090909091","0.9090909090909091","324","324","324","0.9090909090909091","0.9090909090909091","0.9090909090909091","324","324","324","0.9090909090909091","0.9090909090909091","0.9090909090909091","324","324","324","0.9090909090909091","0.9090909090909091","0.9090909090909091","324","324","324","0.9090909090909091","0.9090909090909091","0.9090909090909091","324","324","324","0.9090909090909091","0.9090909090909091","0.9090909090909091","324","324","324","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"260800","326","326","326","0.9090909090909091","0.9090909090909091","0.9090909090909091","326","326","326","0.9090909090909091","0.9090909090909091","0.9090909090909091","326","326","326","0.9090909090909091","0.9090909090909091","0.9090909090909091","326","326","326","0.9090909090909091","0.9090909090909091","0.9090909090909091","326","326","326","0.9090909090909091","0.9090909090909091","0.9090909090909091","326","326","326","0.9090909090909091","0.9090909090909091","0.9090909090909091","326","326","326","0.9090909090909091","0.9090909090909091","0.9090909090909091","326","326","326","0.9090909090909091","0.9090909090909091","0.9090909090909091","326","326","326","0.9090909090909091","0.9090909090909091","0.9090909090909091","326","326","326","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"262400","328","328","328","0.9090909090909091","0.9090909090909091","0.9090909090909091","328","328","328","0.9090909090909091","0.9090909090909091","0.9090909090909091","328","328","328","0.9090909090909091","0.9090909090909091","0.9090909090909091","328","328","328","0.9090909090909091","0.9090909090909091","0.9090909090909091","328","328","328","0.9090909090909091","0.9090909090909091","0.9090909090909091","328","328","328","0.9090909090909091","0.9090909090909091","0.9090909090909091","328","328","328","0.9090909090909091","0.9090909090909091","0.9090909090909091","328","328","328","0.9090909090909091","0.9090909090909091","0.9090909090909091","328","328","328","0.9090909090909091","0.9090909090909091","0.9090909090909091","328","328","328","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"264000","330","330","330","0.9090909090909091","0.9090909090909091","0.9090909090909091","330","330","330","0.9090909090909091","0.9090909090909091","0.9090909090909091","330","330","330","0.9090909090909091","0.9090909090909091","0.9090909090909091","330","330","330","0.9090909090909091","0.9090909090909091","0.9090909090909091","330","330","330","0.9090909090909091","0.9090909090909091","0.9090909090909091","330","330","330","0.9090909090909091","0.9090909090909091","0.9090909090909091","330","330","330","0.9090909090909091","0.9090909090909091","0.9090909090909091","330","330","330","0.9090909090909091","0.9090909090909091","0.9090909090909091","330","330","330","0.9090909090909091","0.9090909090909091","0.9090909090909091","330","330","330","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"265600","332","332","332","0.9090909090909091","0.9090909090909091","0.9090909090909091","332","332","332","0.9090909090909091","0.9090909090909091","0.9090909090909091","332","332","332","0.9090909090909091","0.9090909090909091","0.9090909090909091","332","332","332","0.9090909090909091","0.9090909090909091","0.9090909090909091","332","332","332","0.9090909090909091","0.9090909090909091","0.9090909090909091","332","332","332","0.9090909090909091","0.9090909090909091","0.9090909090909091","332","332","332","0.9090909090909091","0.9090909090909091","0.9090909090909091","332","332","332","0.9090909090909091","0.9090909090909091","0.9090909090909091","332","332","332","0.9090909090909091","0.9090909090909091","0.9090909090909091","332","332","332","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"267200","334","334","334","0.9090909090909091","0.9090909090909091","0.9090909090909091","334","334","334","0.9090909090909091","0.9090909090909091","0.9090909090909091","334","334","334","0.9090909090909091","0.9090909090909091","0.9090909090909091","334","334","334","0.9090909090909091","0.9090909090909091","0.9090909090909091","334","334","334","0.9090909090909091","0.9090909090909091","0.9090909090909091","334","334","334","0.9090909090909091","0.9090909090909091","0.9090909090909091","334","334","334","0.9090909090909091","0.9090909090909091","0.9090909090909091","334","334","334","0.9090909090909091","0.9090909090909091","0.9090909090909091","334","334","334","0.9090909090909091","0.9090909090909091","0.9090909090909091","334","334","334","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"268800","336","336","336","0.9090909090909091","0.9090909090909091","0.9090909090909091","336","336","336","0.9090909090909091","0.9090909090909091","0.9090909090909091","336","336","336","0.9090909090909091","0.9090909090909091","0.9090909090909091","336","336","336","0.9090909090909091","0.9090909090909091","0.9090909090909091","336","336","336","0.9090909090909091","0.9090909090909091","0.9090909090909091","336","336","336","0.9090909090909091","0.9090909090909091","0.9090909090909091","336","336","336","0.9090909090909091","0.9090909090909091","0.9090909090909091","336","336","336","0.9090909090909091","0.9090909090909091","0.9090909090909091","336","336","336","0.9090909090909091","0.9090909090909091","0.9090909090909091","336","336","336","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"270400","338","338","338","0.9090909090909091","0.9090909090909091","0.9090909090909091","338","338","338","0.9090909090909091","0.9090909090909091","0.9090909090909091","338","338","338","0.9090909090909091","0.9090909090909091","0.9090909090909091","338","338","338","0.9090909090909091","0.9090909090909091","0.9090909090909091","338","338","338","0.9090909090909091","0.9090909090909091","0.9090909090909091","338","338","338","0.9090909090909091","0.9090909090909091","0.9090909090909091","338","338","338","0.9090909090909091","0.9090909090909091","0.9090909090909091","338","338","338","0.9090909090909091","0.9090909090909091","0.9090909090909091","338","338","338","0.9090909090909091","0.9090909090909091","0.9090909090909091","338","338","338","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"272000","340","340","340","0.9090909090909091","0.9090909090909091","0.9090909090909091","340","340","340","0.9090909090909091","0.9090909090909091","0.9090909090909091","340","340","340","0.9090909090909091","0.9090909090909091","0.9090909090909091","340","340","340","0.9090909090909091","0.9090909090909091","0.9090909090909091","340","340","340","0.9090909090909091","0.9090909090909091","0.9090909090909091","340","340","340","0.8181818181818182","0.8181818181818182","0.8181818181818182","340","340","340","0.9090909090909091","0.9090909090909091","0.9090909090909091","340","340","340","0.9090909090909091","0.9090909090909091","0.9090909090909091","340","340","340","0.9090909090909091","0.9090909090909091","0.9090909090909091","340","340","340","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"273600","342","342","342","0.9090909090909091","0.9090909090909091","0.9090909090909091","342","342","342","0.9090909090909091","0.9090909090909091","0.9090909090909091","342","342","342","0.9090909090909091","0.9090909090909091","0.9090909090909091","342","342","342","0.9090909090909091","0.9090909090909091","0.9090909090909091","342","342","342","0.9090909090909091","0.9090909090909091","0.9090909090909091","342","342","342","0.9090909090909091","0.9090909090909091","0.9090909090909091","342","342","342","0.9090909090909091","0.9090909090909091","0.9090909090909091","342","342","342","0.9393939393939394","0.9393939393939394","0.9393939393939394","342","342","342","0.9090909090909091","0.9090909090909091","0.9090909090909091","342","342","342","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"275200","344","344","344","0.9090909090909091","0.9090909090909091","0.9090909090909091","344","344","344","0.9090909090909091","0.9090909090909091","0.9090909090909091","344","344","344","0.9090909090909091","0.9090909090909091","0.9090909090909091","344","344","344","0.9090909090909091","0.9090909090909091","0.9090909090909091","344","344","344","0.9090909090909091","0.9090909090909091","0.9090909090909091","344","344","344","0.9090909090909091","0.9090909090909091","0.9090909090909091","344","344","344","0.9090909090909091","0.9090909090909091","0.9090909090909091","344","344","344","0.9090909090909091","0.9090909090909091","0.9090909090909091","344","344","344","0.9090909090909091","0.9090909090909091","0.9090909090909091","344","344","344","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"276800","346","346","346","0.9090909090909091","0.9090909090909091","0.9090909090909091","346","346","346","0.9090909090909091","0.9090909090909091","0.9090909090909091","346","346","346","0.9090909090909091","0.9090909090909091","0.9090909090909091","346","346","346","0.9090909090909091","0.9090909090909091","0.9090909090909091","346","346","346","0.9090909090909091","0.9090909090909091","0.9090909090909091","346","346","346","0.9090909090909091","0.9090909090909091","0.9090909090909091","346","346","346","0.9090909090909091","0.9090909090909091","0.9090909090909091","346","346","346","0.9090909090909091","0.9090909090909091","0.9090909090909091","346","346","346","0.9090909090909091","0.9090909090909091","0.9090909090909091","346","346","346","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"278400","348","348","348","0.9090909090909091","0.9090909090909091","0.9090909090909091","348","348","348","0.9090909090909091","0.9090909090909091","0.9090909090909091","348","348","348","0.9090909090909091","0.9090909090909091","0.9090909090909091","348","348","348","0.9090909090909091","0.9090909090909091","0.9090909090909091","348","348","348","0.9090909090909091","0.9090909090909091","0.9090909090909091","348","348","348","0.9090909090909091","0.9090909090909091","0.9090909090909091","348","348","348","0.9090909090909091","0.9090909090909091","0.9090909090909091","348","348","348","0.9090909090909091","0.9090909090909091","0.9090909090909091","348","348","348","0.9090909090909091","0.9090909090909091","0.9090909090909091","348","348","348","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"280000","350","350","350","0.8787878787878788","0.8787878787878788","0.8787878787878788","350","350","350","0.9090909090909091","0.9090909090909091","0.9090909090909091","350","350","350","0.9090909090909091","0.9090909090909091","0.9090909090909091","350","350","350","0.9090909090909091","0.9090909090909091","0.9090909090909091","350","350","350","0.9090909090909091","0.9090909090909091","0.9090909090909091","350","350","350","0.9090909090909091","0.9090909090909091","0.9090909090909091","350","350","350","0.9090909090909091","0.9090909090909091","0.9090909090909091","350","350","350","0.9090909090909091","0.9090909090909091","0.9090909090909091","350","350","350","0.9090909090909091","0.9090909090909091","0.9090909090909091","350","350","350","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"281600","352","352","352","0.9090909090909091","0.9090909090909091","0.9090909090909091","352","352","352","0.9090909090909091","0.9090909090909091","0.9090909090909091","352","352","352","0.9090909090909091","0.9090909090909091","0.9090909090909091","352","352","352","0.9090909090909091","0.9090909090909091","0.9090909090909091","352","352","352","0.9090909090909091","0.9090909090909091","0.9090909090909091","352","352","352","0.8181818181818182","0.8181818181818182","0.8181818181818182","352","352","352","0.9090909090909091","0.9090909090909091","0.9090909090909091","352","352","352","0.9090909090909091","0.9090909090909091","0.9090909090909091","352","352","352","0.8181818181818182","0.8181818181818182","0.8181818181818182","352","352","352","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"283200","354","354","354","0.9090909090909091","0.9090909090909091","0.9090909090909091","354","354","354","0.9090909090909091","0.9090909090909091","0.9090909090909091","354","354","354","0.9090909090909091","0.9090909090909091","0.9090909090909091","354","354","354","0.9090909090909091","0.9090909090909091","0.9090909090909091","354","354","354","0.9090909090909091","0.9090909090909091","0.9090909090909091","354","354","354","0.9090909090909091","0.9090909090909091","0.9090909090909091","354","354","354","0.8181818181818182","0.8181818181818182","0.8181818181818182","354","354","354","0.9090909090909091","0.9090909090909091","0.9090909090909091","354","354","354","0.9090909090909091","0.9090909090909091","0.9090909090909091","354","354","354","0.9090909090909091","0.9090909090909091","0.9090909090909091"
