"time_steps","silvery-sweep-6 - _step","silvery-sweep-6 - _step__MIN","silvery-sweep-6 - _step__MAX","silvery-sweep-6 - r_mean","silvery-sweep-6 - r_mean__MIN","silvery-sweep-6 - r_mean__MAX","jumping-sweep-5 - _step","jumping-sweep-5 - _step__MIN","jumping-sweep-5 - _step__MAX","jumping-sweep-5 - r_mean","jumping-sweep-5 - r_mean__MIN","jumping-sweep-5 - r_mean__MAX","zany-sweep-4 - _step","zany-sweep-4 - _step__MIN","zany-sweep-4 - _step__MAX","zany-sweep-4 - r_mean","zany-sweep-4 - r_mean__MIN","zany-sweep-4 - r_mean__MAX","visionary-sweep-3 - _step","visionary-sweep-3 - _step__MIN","visionary-sweep-3 - _step__MAX","visionary-sweep-3 - r_mean","visionary-sweep-3 - r_mean__MIN","visionary-sweep-3 - r_mean__MAX","wandering-sweep-2 - _step","wandering-sweep-2 - _step__MIN","wandering-sweep-2 - _step__MAX","wandering-sweep-2 - r_mean","wandering-sweep-2 - r_mean__MIN","wandering-sweep-2 - r_mean__MAX","eager-sweep-5 - _step","eager-sweep-5 - _step__MIN","eager-sweep-5 - _step__MAX","eager-sweep-5 - r_mean","eager-sweep-5 - r_mean__MIN","eager-sweep-5 - r_mean__MAX","wild-sweep-3 - _step","wild-sweep-3 - _step__MIN","wild-sweep-3 - _step__MAX","wild-sweep-3 - r_mean","wild-sweep-3 - r_mean__MIN","wild-sweep-3 - r_mean__MAX","blooming-sweep-4 - _step","blooming-sweep-4 - _step__MIN","blooming-sweep-4 - _step__MAX","blooming-sweep-4 - r_mean","blooming-sweep-4 - r_mean__MIN","blooming-sweep-4 - r_mean__MAX","worldly-sweep-2 - _step","worldly-sweep-2 - _step__MIN","worldly-sweep-2 - _step__MAX","worldly-sweep-2 - r_mean","worldly-sweep-2 - r_mean__MIN","worldly-sweep-2 - r_mean__MAX","eager-sweep-1 - _step","eager-sweep-1 - _step__MIN","eager-sweep-1 - _step__MAX","eager-sweep-1 - r_mean","eager-sweep-1 - r_mean__MIN","eager-sweep-1 - r_mean__MAX"
"201000","10025","10025","10025","65.6012767006137","65.6012767006137","65.6012767006137","10025","10025","10025","61.460547671715865","61.460547671715865","61.460547671715865","10025","10025","10025","63.73669624976184","63.73669624976184","63.73669624976184","10025","10025","10025","66.41388295342746","66.41388295342746","66.41388295342746","10025","10025","10025","67.83752508429868","67.83752508429868","67.83752508429868","3325","3325","3325","70.60300977092251","70.60300977092251","70.60300977092251","3325","3325","3325","71.43480472236037","71.43480472236037","71.43480472236037","3325","3325","3325","66.02116824624937","66.02116824624937","66.02116824624937","3325","3325","3325","67.89839916836462","67.89839916836462","67.89839916836462","3325","3325","3325","65.61739965420601","65.61739965420601","65.61739965420601"
"201500","10050","10050","10050","68.41814743416832","68.41814743416832","68.41814743416832","10050","10050","10050","61.411980282979364","61.411980282979364","61.411980282979364","10050","10050","10050","65.4001746310231","65.4001746310231","65.4001746310231","10050","10050","10050","69.2953516008349","69.2953516008349","69.2953516008349","10050","10050","10050","69.54177012268109","69.54177012268109","69.54177012268109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202000","10075","10075","10075","69.23994760386827","69.23994760386827","69.23994760386827","10075","10075","10075","64.96417340837483","64.96417340837483","64.96417340837483","10075","10075","10075","65.66695313141871","65.66695313141871","65.66695313141871","10075","10075","10075","63.443965915527635","63.443965915527635","63.443965915527635","10075","10075","10075","68.92634496826615","68.92634496826615","68.92634496826615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"202500","10100","10100","10100","72.43797336314526","72.43797336314526","72.43797336314526","10100","10100","10100","68.9825274740952","68.9825274740952","68.9825274740952","10100","10100","10100","69.38280560711088","69.38280560711088","69.38280560711088","10100","10100","10100","67.03192891883116","67.03192891883116","67.03192891883116","10100","10100","10100","66.03192233775542","66.03192233775542","66.03192233775542","3350","3350","3350","68.07773945590787","68.07773945590787","68.07773945590787","3350","3350","3350","70.12057023606879","70.12057023606879","70.12057023606879","3350","3350","3350","65.37710725604444","65.37710725604444","65.37710725604444","3350","3350","3350","65.05279826971572","65.05279826971572","65.05279826971572","3350","3350","3350","67.76430409150679","67.76430409150679","67.76430409150679"
"203000","10125","10125","10125","68.89260167082553","68.89260167082553","68.89260167082553","10125","10125","10125","67.21091677427289","67.21091677427289","67.21091677427289","10125","10125","10125","70.8048800746035","70.8048800746035","70.8048800746035","10125","10125","10125","66.55841955090605","66.55841955090605","66.55841955090605","10125","10125","10125","67.38283867875916","67.38283867875916","67.38283867875916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"203500","10150","10150","10150","65.75412307137714","65.75412307137714","65.75412307137714","10150","10150","10150","64.40916377557767","64.40916377557767","64.40916377557767","10150","10150","10150","67.21454775928561","67.21454775928561","67.21454775928561","10150","10150","10150","71.23288453507001","71.23288453507001","71.23288453507001","10150","10150","10150","68.62559593278854","68.62559593278854","68.62559593278854","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"204000","10175","10175","10175","62.19424923242823","62.19424923242823","62.19424923242823","10175","10175","10175","63.88347381678213","63.88347381678213","63.88347381678213","10175","10175","10175","63.33021999158872","63.33021999158872","63.33021999158872","10175","10175","10175","69.7418561439922","69.7418561439922","69.7418561439922","10175","10175","10175","66.43153035435338","66.43153035435338","66.43153035435338","3375","3375","3375","69.44604073569427","69.44604073569427","69.44604073569427","3375","3375","3375","62.68317799098341","62.68317799098341","62.68317799098341","3375","3375","3375","66.37541103874143","66.37541103874143","66.37541103874143","3375","3375","3375","64.80610046566044","64.80610046566044","64.80610046566044","3375","3375","3375","68.86882900089597","68.86882900089597","68.86882900089597"
"204500","10200","10200","10200","61.78590893121841","61.78590893121841","61.78590893121841","10200","10200","10200","65.97276795805361","65.97276795805361","65.97276795805361","10200","10200","10200","63.54753320996817","63.54753320996817","63.54753320996817","10200","10200","10200","71.34282545445978","71.34282545445978","71.34282545445978","10200","10200","10200","63.19034670646037","63.19034670646037","63.19034670646037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205000","10225","10225","10225","64.73718803354379","64.73718803354379","64.73718803354379","10225","10225","10225","68.42341675480637","68.42341675480637","68.42341675480637","10225","10225","10225","65.58105853616607","65.58105853616607","65.58105853616607","10225","10225","10225","71.59888523188015","71.59888523188015","71.59888523188015","10225","10225","10225","63.37816400449525","63.37816400449525","63.37816400449525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"205500","10250","10250","10250","69.40496684038304","69.40496684038304","69.40496684038304","10250","10250","10250","68.72395441392536","68.72395441392536","68.72395441392536","10250","10250","10250","68.89194189214395","68.89194189214395","68.89194189214395","10250","10250","10250","74.39147049400768","74.39147049400768","74.39147049400768","10250","10250","10250","67.2148332600877","67.2148332600877","67.2148332600877","3400","3400","3400","67.16542557074736","67.16542557074736","67.16542557074736","3400","3400","3400","64.56418261622971","64.56418261622971","64.56418261622971","3400","3400","3400","66.8925288275424","66.8925288275424","66.8925288275424","3400","3400","3400","65.26003871968494","65.26003871968494","65.26003871968494","3400","3400","3400","63.48145626299992","63.48145626299992","63.48145626299992"
"206000","10275","10275","10275","71.47477070556886","71.47477070556886","71.47477070556886","10275","10275","10275","70.04427145937588","70.04427145937588","70.04427145937588","10275","10275","10275","65.68463572183748","65.68463572183748","65.68463572183748","10275","10275","10275","67.37681991078672","67.37681991078672","67.37681991078672","10275","10275","10275","68.08633789436107","68.08633789436107","68.08633789436107","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"206500","10300","10300","10300","69.11208392363345","69.11208392363345","69.11208392363345","10300","10300","10300","65.80482173768361","65.80482173768361","65.80482173768361","10300","10300","10300","61.26381639482699","61.26381639482699","61.26381639482699","10300","10300","10300","65.15704525416436","65.15704525416436","65.15704525416436","10300","10300","10300","66.69204902850566","66.69204902850566","66.69204902850566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"207000","10325","10325","10325","64.37662703531379","64.37662703531379","64.37662703531379","10325","10325","10325","66.9642171934497","66.9642171934497","66.9642171934497","10325","10325","10325","62.60645341490662","62.60645341490662","62.60645341490662","10325","10325","10325","65.0447573824054","65.0447573824054","65.0447573824054","10325","10325","10325","65.65630661782009","65.65630661782009","65.65630661782009","3425","3425","3425","67.4985988095964","67.4985988095964","67.4985988095964","3425","3425","3425","69.73059849052348","69.73059849052348","69.73059849052348","3425","3425","3425","69.98614792014673","69.98614792014673","69.98614792014673","3425","3425","3425","64.78175963274978","64.78175963274978","64.78175963274978","3425","3425","3425","67.24275597422849","67.24275597422849","67.24275597422849"
"207500","10350","10350","10350","62.34264959990626","62.34264959990626","62.34264959990626","10350","10350","10350","67.90353766618131","67.90353766618131","67.90353766618131","10350","10350","10350","61.41082746381568","61.41082746381568","61.41082746381568","10350","10350","10350","67.2803439953843","67.2803439953843","67.2803439953843","10350","10350","10350","63.75291760174664","63.75291760174664","63.75291760174664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208000","10375","10375","10375","65.85990955236302","65.85990955236302","65.85990955236302","10375","10375","10375","72.18256294136737","72.18256294136737","72.18256294136737","10375","10375","10375","64.93532594979598","64.93532594979598","64.93532594979598","10375","10375","10375","67.29829442306809","67.29829442306809","67.29829442306809","10375","10375","10375","65.91231368357423","65.91231368357423","65.91231368357423","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"208500","10400","10400","10400","68.18003016533801","68.18003016533801","68.18003016533801","10400","10400","10400","70.71289732576733","70.71289732576733","70.71289732576733","10400","10400","10400","65.04738911181244","65.04738911181244","65.04738911181244","10400","10400","10400","66.87651483056364","66.87651483056364","66.87651483056364","10400","10400","10400","66.56106343648037","66.56106343648037","66.56106343648037","3450","3450","3450","67.33006681088028","67.33006681088028","67.33006681088028","3450","3450","3450","63.76630031454054","63.76630031454054","63.76630031454054","3450","3450","3450","64.88723742508012","64.88723742508012","64.88723742508012","3450","3450","3450","63.66800267209889","63.66800267209889","63.66800267209889","3450","3450","3450","62.86197489068906","62.86197489068906","62.86197489068906"
"209000","10425","10425","10425","63.97690739103054","63.97690739103054","63.97690739103054","10425","10425","10425","67.55736824235674","67.55736824235674","67.55736824235674","10425","10425","10425","68.151064073764","68.151064073764","68.151064073764","10425","10425","10425","65.39715038988855","65.39715038988855","65.39715038988855","10425","10425","10425","69.63144835349647","69.63144835349647","69.63144835349647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"209500","10450","10450","10450","59.46750412519613","59.46750412519613","59.46750412519613","10450","10450","10450","68.92789913319564","68.92789913319564","68.92789913319564","10450","10450","10450","64.67112154859507","64.67112154859507","64.67112154859507","10450","10450","10450","63.39587269227847","63.39587269227847","63.39587269227847","10450","10450","10450","66.27847410637813","66.27847410637813","66.27847410637813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"210000","10475","10475","10475","62.27617198265499","62.27617198265499","62.27617198265499","10475","10475","10475","67.89722446366696","67.89722446366696","67.89722446366696","10475","10475","10475","67.27944427659476","67.27944427659476","67.27944427659476","10475","10475","10475","64.34038899626839","64.34038899626839","64.34038899626839","10475","10475","10475","65.49160172949559","65.49160172949559","65.49160172949559","3475","3475","3475","65.95168723629737","65.95168723629737","65.95168723629737","3475","3475","3475","66.30252750538429","66.30252750538429","66.30252750538429","3475","3475","3475","70.2803697921445","70.2803697921445","70.2803697921445","3475","3475","3475","67.0177375903503","67.0177375903503","67.0177375903503","3475","3475","3475","69.70261339195542","69.70261339195542","69.70261339195542"
"210500","10500","10500","10500","63.065106352741765","63.065106352741765","63.065106352741765","10500","10500","10500","66.78356853251088","66.78356853251088","66.78356853251088","10500","10500","10500","64.86676144746595","64.86676144746595","64.86676144746595","10500","10500","10500","63.24144101519768","63.24144101519768","63.24144101519768","10500","10500","10500","64.68286553978402","64.68286553978402","64.68286553978402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211000","10525","10525","10525","63.352038566913954","63.352038566913954","63.352038566913954","10525","10525","10525","65.96806136777472","65.96806136777472","65.96806136777472","10525","10525","10525","65.96008200704699","65.96008200704699","65.96008200704699","10525","10525","10525","63.39240153838126","63.39240153838126","63.39240153838126","10525","10525","10525","64.89860758798376","64.89860758798376","64.89860758798376","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"211500","10550","10550","10550","61.95446391588276","61.95446391588276","61.95446391588276","10550","10550","10550","65.98222920013502","65.98222920013502","65.98222920013502","10550","10550","10550","67.91255624132263","67.91255624132263","67.91255624132263","10550","10550","10550","63.52695412293072","63.52695412293072","63.52695412293072","10550","10550","10550","65.76684259778607","65.76684259778607","65.76684259778607","3500","3500","3500","69.58505529692204","69.58505529692204","69.58505529692204","3500","3500","3500","70.13914572532245","70.13914572532245","70.13914572532245","3500","3500","3500","63.47085074953032","63.47085074953032","63.47085074953032","3500","3500","3500","68.14162312282546","68.14162312282546","68.14162312282546","3500","3500","3500","70.74749970719259","70.74749970719259","70.74749970719259"
